id,sponsor,venue,place,city/town,state/country,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count
14416,GRAND HOTEL HUNGARIA,COMMERCIAL,"BUDAPEST, HUNGARY",BUDAPEST,HUNGARY,CARD; COL; 3.25 X 6.5;,,MENU IN FRENCH;,1907-1023,1907-11-30,Grand Hotel Hungaria,,,complete,2,15
14423,Sphinx Club,SOC;,WALDOF ASTORIA,WALDOF ASTORIA,,FOLDER; ILLUS; COL; 5.5 X 8.5;,ANNIVERSARY(?);,MARTINIS AND CHAMPAGNE;,1907-1034,1907-10-04,Sphinx Club,,,complete,4,24
14425,TWENTIETH CENTURY ALDERMANIR ASSOCIATION,SOC;,"BOSTON, MA",BOSTON,MA,FOLDER; 4X6;,COMPLIMENTARY/TESTIMONIAL,,1907-1051,1907-12-07,Twentieth Century Aldermanir Association,,,complete,4,18
14432,THE ECONOMIC CLUB OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 5 X 8.25;,ANNIVERSARY;,CHAMPAGNE A LA CARTE; MENU IN FRENCH; DISCUSSIUON SUBJECT;,1907-1062,1907-12-12,The Economic Club Of New York,,,complete,6,14
14437,HOTEL LANGWELL,COMMERCIAL,"ELMIRA, NY",ELMIRA,NY,CARD; ILLUS; 5.5X7;,,,1907-1068,1907-12-14,Hotel Langwell,,,complete,2,39
14447,HOTEL THORNDIKE,COMMERCIAL,"BOSTON, MA",BOSTON,MA,CARD; 6X9;,,PRICED MENU;,1907-1080,1907-12-17,Hotel Thorndike,Dollars,$,complete,2,105
14451,NEW YORK CREDIT MEN'S ASSOCIATION,PROF;,ST. DENIS HOTEL,ST. DENIS HOTEL,,FOLDER; ILLUS; COL; 5.5X7;,[ANNIV?];,"OFFICERS, COMMITTEE, SPEAKERS AND QUOTES LISTED;",1907-1085,1907-12-17,New York Credit Men's Association,,,complete,8,22
14453,THE LOTUS CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; 4.5X6.5;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; MENU IN FRENCH;,1907-1087,1907-12-18,The Lotus Club,,,complete,2,13
14457,DELEGATIONS TO THE CENTRAL AMERICAN PEACE CONFERENCE,GOVT;,"WASHINGTON, D.C.",WASHINGTON,D.C.,CARD; 4.75X7.25;,OTHER (MEETING);,WINES LISTED;,1907-1094,1907-12-21,Delegations To The Central American Peace Conference,,,complete,2,25
14459,THE IDEALA CLUB,SOC;,WALDORF-ASTORIA,WALDORF-ASTORIA,,CARD; 3.5 X 4.75;,OTHER (SOC?);,MENU IN FRENCH;,1907-1098,1907-12-23,The Ideala Club,,,complete,2,14
14468,JOHN F. HARRIGAN,SOC;,"DETROIT, MI",DETROIT,MI,BOOKLET; ILLUS; COL; 6 X 11;,COMPLIMENTARY/TESTIMONIAL,COCKTAILS AND WINES WITH EACH COURSE; SEPIA PHOTOGRAPH; ORNAMENTAL BORDERS;,1907-1114,1907-12-28,John F. Harrigan,,,complete,8,29
14471,B.C.T.,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; ILLUS; 7 X 10;,ANNIVERSARY;,WINES WITH EACH COURSE; GRAY AND PURPLE STOCK; ORNAMENTAL BORDERS;,1907-1120,1907-12-30,B.C.T.,,,complete,4,22
14497,GRAND UNION,COMMERCIAL,"SARATOGA SPRINGS, NY",SARATOGA SPRINGS,NY,CARD; ILLUS; COL; 5.5X7;,,HOTEL EMBLEM AT TOP; IROQUOIS HOTEL SKETCHED ON BACK;,1901-2050,1901-07-26,Grand Union,,,complete,2,54
16540,PACIFIC MAIL STEAMSHIP CO./TRANS PACIFIC LINE,COMMERCIAL,SS RIO DE JANEIRO,SS RIO DE JANEIRO,,FOLDER; ILLUS; 5.75X8.75;,,"ILLUS, STEAMSHIP ON COVER IN RED WITHIN DECORATIVE BORDER; TWO COPIES;",1900-3570,1900-06-07,Pacific Mail Steamship Co./Trans Pacific Line,,,complete,4,21
16584,ST. CHARLES HOTEL,COMMERCIAL,"MILWAUKEE, WI",MILWAUKEE,WI,FOLDER; 5X6.5;,,TABLE D'HOTE MENU;,1900-5039,1900-12-16,St. Charles Hotel,,,complete,4,39
16618,Waldorf-Astoria,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE;ILLUS;5X8.5;,,ALL ITEMS PRICED INDIVDUALY;,1907-1129,1907-12-31,Waldorf Astoria,Dollars,$,complete,2,119
16622,OCEANIC STEAMSHIP COMPANY -S.S.ZEALANDER,COM,EN ROUTE TO AUSTRALIA,EN ROUTE TO AUSTRALIA,,FOLDER ILLUS.COVER; COL;5 X 7.5;,,MENU HANDWRITTEN;,1901-1986,1901-07-21,Oceanic Steamship Company  S.S.Zealander,,,complete,4,43
16667,MAPLEWOOD HOTEL,COMMERCIAL,"WHITE MOUNTAINS, NH",WHITE MOUNTAINS,NH,FOLDER; ILLUS; 4.5X6.25;,,"ILLUS, WREATH OF MAPLE LEAVES SURROUNDING TREE;",1900-4387,1900-09-16,Maplewood Hotel,,,complete,4,51
16687,LOGAN HOUSE,COMMERCIAL,"ALTOONA, PA",ALTOONA,PA,CARD; COL; 5.5 X 8.5;,,LOGO; YELLOW STOCK;,1901-2113,1901-08-05,Logan House,,,complete,2,44
16718,PENNSYLVANIA LIMITED,COMMERCIAL,THE PULLMAN COMPANY - EN ROUTE,THE PULLMAN COMPANY - EN ROUTE,,CARD; 4.75 X 6.5;,,PRIX FIXE MENU;,1901-2245,1901-08-31,Pennsylvania Limited   The Pullman Co.,,,complete,2,32
16721,UNION PACIFIC,COMMERCIAL,THE OVERLAND LIMITED - PULLMAN COMPANY DINING CAR,THE OVERLAND LIMITED - PULLMAN COMPANY DINING CAR,,FOLDER; ILLUS; COL; 5.25 X 7.5;,,"PRIX FIXE MENU; ILLUSTRATION OF THE PONY EXPRESS STATION AND RIDER AND SELECTION FROM ROUGHING IT BY MARK TWAIN, CODY'S ADVENTURES, AND INFORMATION ABOUT THE PONY EXPRESS; DATE NOTED BY FEB;",1901-2249,1901-09-01,Union Pacific,,,complete,2,33
16741,R.M.S. OCEANIC,COMMERCIAL,EN ROUTE,EN ROUTE,,CARD; 4.25 X 6.25,,SMALL FLAG AND LOGO;,1900-2167,1900-02-27,R.M.S. Oceanic,,,complete,2,23
16759,CANADIAN PACIFIC RAILWAY CO. - S.S. ATHABASCA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; COL; 4.5 X 7;,DAILY,,1900-4226,1900-09-01,Canadian Pacific Railway Co.   S.S. Athabasca,Dollars,$,complete,2,21
16780,HOTEL VELVET,COMMERCIAL,"OLD ORCHARD BEACH, ME",OLD ORCHARD BEACH,ME,FOLDER; ILLUS; COL; 5.0X8.0;,,ILLUS OF HOTEL ON COVER; ILLUS OF HILDRETH'S ORIGINAL AND ONLY VELVET MOLASSES CANDY FACTORY ON REAR COVER; TABLE DE HOTE DINNER SERVED FROM 12 TO 3 FOR 75 CENTS; FISH DINNER SERVED FROM 11 A.M. TO 7 P.M. FOR 50 CENTS;,1900-3874,1900-07-12,Hotel Velvet,,,complete,4,29
16782,STEAMER CHATEAUGAY,COMMERCIAL,"LAKE CHAMPLAIN, NY",LAKE CHAMPLAIN,NY,CARD; 4.75X7.5;,,"MENU HAND WRITTEN IN PENCIL; DATE, ""13 JULY 1900"" AND ""LAKE CHAMPLAIN"" WRITTEN IN PEN POSSIBLY BY FB;",1900-3883,1900-07-13,Steamer Chateaugay,,,complete,2,26
16812,COMPAGNIE GENERAL TRANSATLANTIQUE,COMMERCIAL,ABOARD PAQUEBOT LA LORRAINE,ABOARD PAQUEBOT LA LORRAINE,,CARD; ILLUS; COL; 6 X 8;,,MENU IN FRENCH AND ENGLISH; PHOTOS OF STEAMER AND CATHEDRAL;,1906-1020,1906-12-28,Compagnie General Transatlantique,,,complete,3,37
16813,ST. REGIS HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5X8;,,MENU IN BOTH FRENCH AND ENGLISH;,1906-1047,1906-12-31,Hotel St. Regis,Dollars,$,complete,2,182
16827,WESTMINSTER HOTEL,COMMERCIAL,,,,CARD; ILLUS; 4.5X7.5;,,NO INDICATION OF LOCATION; DECORATIVE DESIGN AROUND HOTEL NAME;,1901-1389,1901-05-22,Westminster Hotel,,,complete,2,57
16843,STATLER'S HOTEL AND RESTAURANT,COMMERCIAL,"BUFFALO, NY",BUFFALO,NY,CARD; COL; ILLUS; 5.75 X 8;,,GREEN ILLUSTRATION OF HOTEL AND BUFFALO EXPOSITION (?);,1901-1806,1901-07-01,Statler's Hotel And Restaurant,,,complete,2,23
16844,ERIE RAILROAD ?,COMMERCIAL,"ENROUTE ""ALONG THE PICTURESQUE ERIE""","ENROUTE ""ALONG THE PICTURESQUE ERIE""",,CARD; ILLUS; 5.25 X 7.5;,,PRIX FIXE MENU; PHOTOS OF SCENIC VIEWS; ORNAMENTAL BORDER;,1901-1807,1901-07-01,Erie Railroad (?),,,complete,2,36
16909,NORTHERN PACIFIC RAILWAY,COMMERCIAL,YELLOWSTONE PARK LINE,YELLOWSTONE PARK LINE,,CARD; ILLUS; COL; 5.5X7.5;,,"TABLE D'HOTE MENU, $1; COMPANY LOGO AT TOP OF MENU; PRICED WINE LIST ON BACK OF MENU; [DATE INFO SUPPLIED BY FEB];",1900-3343,1900-05-01,Northern Pacific Railway,Dollars,$,complete,2,70
16912,CENTRAL RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 4.5 X 5.75;,,TABLE D'HOTE DINNER; WINE INCLUDED; PRICED AT 75 CENTS WHEN SERVED FROM 5 TO 8 P.M.; ADDITIONAL PRICED WINE LIST ON BACK;,1900-3376,1900-05-23,Central Restaurant,Dollars,$,complete,2,89
16926,PACIFIC MAIL STEAMSHIP CO./TRANS-PACIIC LINE,COMMERCIAL,SS RIO DE JANEIRO,SS RIO DE JANEIRO,,FOLDER; ILLUS; 5.75X8.75;,,"ILLUS, STEAMSHIP IN RED WITHIN DECORATIVE BORDER; TWO COPIES;",1900-3608,1900-06-11,Pacific Mail Steamship Co./Trans Paciic Line,,,complete,4,28
17015,HAMBURG AMERIKA LINIE,COMMERCIAL,SCHNELLDAMPFER (EXPRESS STEAMER) AUGUST VICTORIA,SCHNELLDAMPFER EXPRESS STEAMER AUGUST VICTORIA,,FOLDER; ILLUS; COLOR; 5.0X8.0;,,"ILLUS, ATHENS; MUSIK PROGRAM;",1900-2374,1900-03-11,Hamburg Amerika Linie,,,complete,4,28
17023,HOTEL DES TEMPLES,COMMERCIAL,GIRGENTI [SICILY],GIRGENTI SICILY,,CARD; 4 X 5.5;,,MENU IN FRENCH; HANDWRITTEN;,1900-2584,1900-03-26,Hotel Des Temples,,,complete,2,8
17135,OCCIDENTAL AND ORIENTAL STEAMSHIP CO.,COMMERCIAL,EN ROUTE ABOARD S.S. DORIC,EN ROUTE ABOARD S.S. DORIC,,FOLDER; 5.5 X 8.5;,,HANDWRITTEN; NAUTICAL MOTIFS;,1900-2879,1900-04-20,Occidental And Oriental Steamship Co.,,,complete,4,43
19755,OCEANIC STEAMSHIP CO. - SIERRA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; EMBLEM; 5.5 X 8.5;,,MENU HANDWRITTEN;,1901-1598,1901-06-10,Oceanic Steamship Co.   Sierra,,,complete,2,28
19819,OCEANIC STEAMSHIP,COMMERCIAL,S.S. ZEALANDIA,S.S. ZEALANDIA,,FOLDER; ILLUS; COL; 5X7.5;,,"HANDWRITTEN & PRINTED IN VIOLET INK; STEAMSHIP ON COVER SURROUNDED BY FLOWERS, FRUITS, WINES;",1901-2082,1901-08-03,Oceanic Steamship,,,complete,4,37
20165,NORDEUTSCHER LLOYD,COMMERCIAL,EN ROUTE ABOARD SS. BARBAROSSA,EN ROUTE ABOARD SS. BARBAROSSA,,FOLDER; ILLUS; COL; 5 X 7.5;,,"MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF CLASSICALLY ROBED WOMAN AND YOUNG BOY; ILLUSTRATION OF STATUE OF LIBERTY, LIGHTHOUSE AND MAN AND WOMAN DANCING;  MUSICAL PROGRAM;",1900-4301,1900-09-05,Nordeutscher Lloyd,,,complete,4,30
20183,SOUTHERN PACIFIC COMPANY,COMMERCIAL,SUNSET OGDEN & SHASTA ROUTES,SUNSET OGDEN & SHASTA ROUTES,,CARD;ILLUS;COL;5.5X8.5;,DAILY;,HANDWRITTEN 1900 IN PENCIL;PRINTED MENU WITH STAMPED ITEMS;ONE OF 3 MENUS WITH DIFFERENT STAMPED ITEMS;,1900-4847,1900-01-01,Southern Pacific Company,Dollars,$,complete,2,63
20190,NIPPON YUSEN KAISHA - S.S.KASUGA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSHEET; ILLUS OF JAPANESE CHILDREN IN COLOR; 10 X 9.5;,,MENU HANDWRITTEN; MAP ON BACK SHOWING ROUTE;,1900-4661,1900-10-10,Nippon Yusen Kaisha   S.S.Kasuga,,,complete,2,16
20211,HOTEL CHAMBERLIN,COMMERCIAL,"OLD POINT COMFORT, VA",OLD POINT COMFORT,VA,CARD; 4 X 8.25;,,NOTE THAT THE HOTEL IS EQUIPPED WITH A WATER STILL APPROVED BY THE MASSACHUSETTS HOMEOPATHIC HOSPITAL AND SURGEONS OF FORT MONROE;,1901-2118,1901-08-06,Hotel Chamberlin,,,complete,2,35
20277,STURTEVANT HOUSE,COMMERCIAL,,,,CARD; COL; 4.25 X 5.25;,,BLUE; SIMPLE LISTINGS;,1900-2438,1900-03-14,Sturtevant House,,,complete,2,34
20378,OCEANIC STEAMSHIP CO. - S.S.ZEALANDIA,COM,EN ROUTE TO AUSTRALIA,EN ROUTE TO AUSTRALIA,,FOLDER; ILLUS.COVER; COL; 5 X 7.5;,,ALL ITEMS HANDWRITTEN;,1901-2131,1901-08-07,Oceanic Steamship Co.   S.S.Zealandia,,,complete,4,42
20418,PACIFIC MAIL STEAMSHP COMPANY,COMMERCIAL,SS CITY OF RIO DE JANEIRO,SS CITY OF RIO DE JANEIRO,,FOLDER;5.5X8.75;,DAILY;,HANDWRITTEN ON PRINTED FORM;MECHANICALLY REPRODUCED;2 COPIES;,1900-3244,1900-05-12,Pacific Mail Steamshp Company,,,complete,4,26
20471,NIPPON YUSEN KAISHA - S.S. KOBE MARU,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSHEET; ILLUS; COL; 10.5 X 9.25;,,MENU HANDWRITTEN; MAP ON BACK SHOWING ROUTE;,1900-4631,1900-10-08,Nippon Yusen Kaisha   S.S. Kobe Maru,,,complete,2,17
20510,HOTELS DE ZERMATT,COMMERCIAL,"ZERMATT, SWITZERLAND",ZERMATT,SWITZERLAND,BROADSIDE; ILLUS; COL; 6.5 X 11;,,FRENCH; HANDWRITTEN; AD FOR BENEDICTINE IN ILLUSTRATIONS;,1901-1926,1901-07-10,Hotels De Zermatt,,,complete,2,9
20599,ORIENTAL HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5 X 8.5;,,NOTE ABOUT PURITY OF WATER; PINK LOGO;,1900-4318,1900-09-07,Oriental Hotel,,,complete,2,49
20600,NORDDEUTSCHER LLOYD BREMEN - S.S.BARBAROSSA,COMMERCIAL,EN ROUTE,EN ROUTE,,FOLDER; ILLUS; COL; 5.25 X 7.5;,,MENUIN GERMAN & ENGLISH; CONCERT PROGRAM LISTED ON BACK;,1900-4332,1900-09-09,Norddeutscher Lloyd Bremen   S.S.Barbarossa,,,complete,4,36
20626,NIPPON YUSEN KAISHA - S.S.KINSHIN MARU,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSHEET; ILLUS. JAPANESE COUNTRY; COL; 10.25 X 9.5;,,MENU HANDWRITTEN; MAP ON BACK SHOWING ROUTE;,1900-4898,1900-11-20,Nippon Yusen Kaisha  S.S.Kinshin Maru,,,complete,2,11
20641,THE PORTLAND,COMMERCIAL,"PORTLAND, OR",PORTLAND,OR,FOLDER; ILLUS; 7 X 11;,REL;,MARTINIS AND WINE; TABLE D'HOTE DINNER; ORNAMENTAL PRINTING;,1907-1101,1907-12-25,The Portland,,,complete,4,39
20669,STATE DEPARTMENT SPECIAL TO THE PAND-AMERICAN CONGRESS AT THE CITY OF MEXICO PULLMAN CAR SERVICE,GOVT;,EN ROUTE,EN ROUTE,,CARD; 5 X 7;,,,1901-2538,1901-10-17,State Department Special To The Pand American Congress At The City Of Mexico (Pullman Car Service),,,complete,2,25
20696,HOWARD HOUSE,COMMERCIAL,"MALONE, NJ",MALONE,NJ,BROADSIDE; ILLUS; 5.5X8.5;,,SEAL AT TOP OF MENU; TABLE D'HOTE MENU;,1900-3127,1900-05-07,Howard House,,,complete,2,24
20707,US ARMY - SUBSISTENCE DEPT.,MIL;,TRANSPORT,TRANSPORT,,BROADSIDE; 4.5 X 7;,,MENU ALL HAND WRITTEN;,1900-2624,1900-03-31,Us Army   Subsistence Dept.,,,complete,2,19
20803,STATE DEPARTMENT SPECIAL TO THE PAN-AMERICAN CONGRESS AT THE CITY OF MEXICO,GOVT;,PULLMAN DINING CAR SERVICE EN ROUTE,PULLMAN DINING CAR SERVICE EN ROUTE,,CARD; 5X7;,OTHER (SPECIAL INTERNATIONAL EVENT);,TABLE D'HOTE MENU;,1901-2501,1901-10-13,State Department Special To The Pan American Congress At The City Of Mexico,,,complete,2,26
20869,WALDHAUS AROSA,COMMERCIAL,",(SWITZERLAND?)",,SWITZERLAND,CARD; COL; ILLUS; 5.75 X 8.5;,,FRENCH; RED AND BROWN PRINT; LITHOGRAPH OF HOTEL SURRONDED BY MOUNTAINS ON BACK;,1900-3947,1900-07-25,Waldhaus Arosa,,,complete,2,8
20887,CANADIAN PACIFIC RAILWAY,COMMERCIAL,DINING CAR SERVICE,DINING CAR SERVICE,,CARD; ILLUS; COL; 4.75X6.75;,,"MEALS 75 CENTS TABLE D'HOTE MENU; PHOTO OF PLACE VIGER HOTEL, MONTREAL ON BACK OF MENU;",1900-3669,1900-06-01,Canadian Pacific Railway,Cents,c,complete,2,25
20909,NIPPON YUSEN KAISHA - S.S.NASUGA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSHEET; ILLUS. JAPANESE CHILDREN IN COLOR; 10 X 9.5;,DAILY,MENU HANDWRITTEN; MAP ON BACK SHOWING ROUTE;,1900-4508,1900-09-27,Nippon Yusen Kaisha   S.S.Nasuga,,,complete,2,18
20910,NIPPON YUSEN KAISHA - S.S.KOBI MARU,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSHEET; ILLUS. OF JAPANESE CHILDREN IN COLOR; 10 X 9.5;,DAILY,MENU HANDWRITTEN IN ENGLISH; MAP ON BACK SHOWING THE ROUTE;,1900-4509,1900-09-27,Nippon Yusen Kaisha   S.S.Kobi Maru,,,complete,2,19
20962,Diner Restaurant,RESTAURANT,"BROOKLYN, NY",BROOKLYN,NY,Foldout,,small menu,2005-0016,2005-01-01,Diner Restaurant,Dollars,$,complete,4,41
20966,The Modern,RESTAURANT,"NEW YORK, NY",NEW YORK,NY,"4"" by 14"" broadside",,Restaurant at MoMa run by Danny Meyer's Union Square Hospitality Group,2008-0000,2008-03-03,The Modern,Dollars,$,complete,6,29
20983,CERCLE NATIONAL DES ARMEES DE TERRE & DE MER - NATIONAL CIRCLE OF ARMY ON LAND & SEA,MIL;,"PARIS, FRANCE",PARIS,FRANCE,BROADSHEET; COL; ILLUS;5.5X7.5;,?,ENTIRE MENU IN FRENCH; ILLUSTRATION COVERING ENTIRE BACK;,1905-550,1905-07-06,Cercle National Des Armees De Terre & De Mer   (National Circle Of Army On Land & Sea),,,complete,2,13
20986,HOTEL COLUMBIAN,COMMERCIAL,"THOUSAND ISLAND PARK, ST. LAWRENCE RIVER",THOUSAND ISLAND PARK,ST. LAWRENCE RIVER,CARD; 4.5 X 5.5;,,,1906-542,1906-06-24,Hotel Columbian,,,complete,2,20
20994,THE BOLTON,COMMERCIAL,"HARRISBURG, PA",HARRISBURG,PA,FOLDER; ILLUS; COL; 8X10.75;,SECULAR HOLIDAY;,DATE NOTED BY FEB; PRINT OF CARRIAGE LEAVING INN ON COVER; 1908 CALENDAR INCLUDED;,1908-010,1908-01-01,The Bolton,,,complete,4,38
20996,DR. ROBERT FLETCHER,SOC;,"WASHINGTON, D.C.",WASHINGTON,D.C.,CARD; 5 X 7;,C0MPL;,COCKTAILS AND WINES LISTED;,1906-039,1906-01-11,Dr. Robert Fletcher,,,complete,2,38
20999,WEST END ASSOCIATION,POL;,"NEW YORK, NY",NEW YORK,NY,CARD; 4.5 X 6.5;,OTHER (MEETING?);,HOTEL CREST;,1900-058,1900-01-06,West End Association,,,complete,2,16
21000,GRAND LODGE BENEVOLENT PROTECTIVE ORDER OF ELKS,SOC;,"ESSINGTON, PA",ESSINGTON,PA,BOOKLET; ILLUS; 8 X 10;,COMPLIMENTARY/TESTIMONIAL,"WINES LISTED; ILLUSTRATION OF SHIP, INDEPENDENCE HALL, AND ELK;",1907-679,1907-07-16,Grand Lodge Benevolent Protective Order Of Elks,,,complete,16,21
21001,STICK TOGETHER CLUB,SOC;,"BROOKLYN,NY",BROOKLYN,NY,FOLDER;COL;8X8.75;,RITE (BYRON A. BROOKS BIRTHDAY),NAMES;TOASTS;WINES;LIQUER;CIGARS;CIGARETTES;,1899-823,1899-12-12,Stick Together Club,,,complete,4,28
21002,WASHINGTON STOCK EXCHANGE,COMMERCIAL,"WASHINGTON, D.C.",WASHINGTON,D.C.,BROADSIDE; 9X14.75;,,A LA CARTE MENU IN SHAPE OF STOCK EXCHANGE ORDER SHEET; MENU ITEMS LISTED UNDER STOCK MARKET COMMODITY HEADINGS; MARTINIS AND CHAMPAGNE SERVED; IN VERY FRAGILE CONDITION;,1905-858,1905-11-15,Washington Stock Exchange,,,complete,3,27
21004,Union Club,COMMERCIAL,,,,FOLDER;6.5X8.75;,DINNER;,ON ALL ORDERS SERVED IN THE RESTAURANT A CHARGE OF 10 CENTS IS MADE FOR EACH COVER;,1894-067,1894-06-08,Union Club,Dollars,$,complete,4,147
21009,HOTEL VENDOME,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5.5 X 7;,PATRIOTIC HOLIDAY;,AMERICAN FLAG IN COLOR ON COVER;,1899-402,1899-05-01,Hotel Vendome,,,complete,4,43
21016,PRESIDENT OF JAMESTOWN EXPOSITION COMPANY H. ST. GEORGE TUCKER AND MRS. TUCKER,POLIT;,"OLD POINT COMFORT, VA",OLD POINT COMFORT,VA,FOLDER; ILLUS; 5.5 X 7;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; CROSSED ITALIAN AND AMERICAN FLAGS;,1907-580,1907-06-08,President Of Jamestown Exposition Company (H. St. George Tucker)  And Mrs. Tucker,,,complete,4,25
21017,GENERAL D. NICASIO MOUTES SIERRA,,,,,FOLDER; ILLUS; 3.25X5;,,WINES LISTED; MENU IN FRENCH; MUSICAL PROGRAM LISTED;,1908-017,1908-01-06,General D. Nicasio Moutes Sierra,,,complete,4,19
21020,UNION SQUARE HOTEL,COMMERCIAL,,,,FOLDER; 6.75X10;,DAILY,WINE LIST; BREAD AND BUTTER CHARGED EXTRA WHEN SOUPS ONLY ARE ORDERED;,1892-113,1892-09-22,Union Square Hotel,Dollars,$,complete,4,393
21021,PRIVATE,PRICATE,"NEW YORK, NY",NEW YORK,NY,CARD 5X7.5,,GILT EDGING;PRINTED IN LAVENDER; NAMES OF GUESTS LISTED ON BACK IN HAND-WRITING,1880-027,1880-01-21,Private,,,complete,2,50
21023,ALCAZAR HOTEL,COM,"ST.AUGUSTINE, FL",ST.AUGUSTINE,FL,BROADSIDE; HOTEL EMBLEM; 5 X 9;,,,1901-740,1901-03-23,Alcazar Hotel,,,complete,2,43
21025,THE WENTWORTH,,"NEWCASTLE, NH",NEWCASTLE,NH,FOLDER;4X8; ILLUS;,,WINE LIST; FLORAL BORDER; SCHOONER;,1880-015,1880-07-04,The Wentworth,Dollars,$,complete,4,76
21030,HUGUENOT SOCIETY OF AMERICA,PATR;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 6 X 7.5;,ANNIVERSARY;,"FRENCH; SEAL ON COVER; WINES; SPEECHES; RED, WHITE AND BLUE CORD;",1898-146,1898-04-14,Huguenot Society Of America,,,complete,12,23
21031,SHEPHEARD'S HOTEL,COMMERCIAL,"CAIRO, EGYPT",CAIRO,EGYPT,BROADSHEET; ILLUS; 4X6;,OTHER (DAILY MENU);,FRENCH; ILLUSTRATION OF HOTEL ON FRONT; CONCERT PROGRAM PROGRAM ON OTHER SIDE;,1895-216,1895-12-24,Shepheard's Hotel,,,complete,2,9
21040,POLAND SPRINGS HOUSE,COMMERCIAL,POLAND SPRINGS,POLAND SPRINGS,,CARD;ILLUS;5 X 8;,,,1890-089,1890-09-21,Poland Springs House,,,complete,2,45
21041,PROFILE HOUSE,COMMERCIAL,"FRANCONIA NOTCH, NH",FRANCONIA NOTCH,NH,CARD; COLOR; ILLUS; 4.5 X 7;,,PINK; GOLD CREST;,1895-148,1895-09-01,Profile House,,,complete,2,52
21042,SPORTSMANS GRILL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 7.5X11;,,MENU IN FRENCH; CHARMING ILLUS OF TWO COUPLES IN AN AUTO;,1905-285,1905-04-15,Sportsmans Grill,Dollars,$,complete,2,49
21045,BOROUGH HALL,,STOCKTON-ON-TEES (ENGLAND?),STOCKTON-ON-TEES ENGLAND?,,CARD; ILLUS; 3.75 X 6;,,MENU IN FRENCH; FLORAL BORDER;,1907-107,1907-01-18,Borough Hall,,,complete,4,18
21048,WEST SIDE REPUBLICAN CLUB,POL;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 3.75X5.5;,ANNIVERSARY;,FRENCH; OFFICERS LISTED; PHOTO OF CLUBHOUSE ON BACK COVER; INCLUDES SEATING PLAN;,1901-181,1901-01-25,West Side Republican Club,,,complete,2,20
21054,31ST WARD BOARD OF TRADE,PROF;,STAUCH ASSEMBLY,STAUCH ASSEMBLY,,FOLDER; ILLUS; COL; 6X8;,ANNUAL;,"OFFICERS,& COMMITTEE MEMBERS LISTED;",1906-247,1906-02-26,31st Ward Board Of Trade,,,complete,4,26
21058,BROOKLYN BAR ASSOCIATION,PROF;,"BROOKLYN, NY",BROOKLYN,NY,FOLDER; 5X7.25;,OTHER (POSSIBLY A SPECIAL OR ANNUAL EVENT);,FRENCH; TOASTS; WINE LIST APPEARS TO HAVE BEEN TORN OFF MENU; DINNER & RECEPTION COMMITTEES LISTED;,1901-515,1901-02-27,Brooklyn Bar Association,,,complete,4,27
21059,ALBANY SOCIETY OF NEW YORK,POL;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILLUS;COL;5.5X8;,ANNIVERSARY;,THIN CORD AT LEFT;EMBLEM;QUOTATIONS WITH MENU ITEMS;NAMES;TOASTS;PLACE FOR AUTOGRAPHS;,1901-075,1901-01-09,Albany Society Of New York,,,complete,8,26
21064,238 EIGHT AVENUE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 6.5 X 11;,,PRICED MENU;,1905-519,1905-06-28,238 Eight Avenue,Dollars,$,complete,2,74
21066,THIRD PANEL SHERIFF'S JURY,GOVT;,"NEW YORK, NY",NEW YORK,NY,ILLUS; CARD FOLDER; 6.5 X 8.25;,0THER (ANNIV),CHERUB; GRAPES; WINES;,1895-037,1895-02-14,Third Panel Sheriff's Jury,,,complete,4,34
